Year,Week,District,Stations,Cases
2023,20,DHANUSA,No station found in dataset,1.0
2023,20,DOLAKHA,Charikot,
2023,20,DOLPA,Dunai,
2023,20,DOTI,Dipayal (Doti),
2023,20,EAST,No station found in dataset,2.0
2023,20,EAST,No station found in dataset,
2023,20,GORKHA,No station found in dataset,
2023,20,GULMI,Tamghas,
2023,20,HUMLA,"Simikot, Simikot Airport",
2023,20,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2023,20,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2023,20,JHAPA,Gaida (Kankai),
2023,20,JUMLA,Jumla,
2023,20,KAILALI,Tikapur,1.0
2023,20,KALIKOT,"Manma, Manma_AWS",
2023,20,KANCHANPUR,Mahendra Nagar,1.0
2023,20,KAPILBASTU,No station found in dataset,
2023,20,KASKI,Pokhara Airport,1.0
2023,20,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",
2023,20,KAVREPALANCHOK,No station found in dataset,
2023,20,KHOTANG,Diktel,
2023,20,LALITPUR,Khumaltar,1.0
2023,20,LAMJUNG,Khudi Bazar,3.0
2023,20,MAHOTTARI,Jalesor,
2023,20,MAKWANPUR,Hetauda N.F.I.,
2023,20,MANANG,Manang Bhot,
2023,20,MORANG,Biratnagar Airport,
2023,20,MUGU,Gamadi Shree Nagar,
2023,20,MUSTANG,"Jomsom, Jomsom TPB",
2023,20,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",2.0
2023,20,NUWAKOT,Nuwakot,1.0
2023,20,OKHALDHUNGA,Okhaldhunga,
2023,20,PALPA,Tansen,2.0
2023,20,PANCHTHAR,Phidim (Panchther),
2023,20,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2023,20,PARSA,Birganj,
2023,20,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2023,20,RAMECHHAP,Manthali,
2023,20,RASUWA,Dhunche,
2023,20,ROLPA,"Libang Gaun, Liwang",
2023,20,RUPANDEHI,Bhairahawa Airport,1.0
2023,20,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2023,20,SANKHUWASABHA,Num,1.0
2023,20,SAPTARI,Rajbiraj,
2023,20,SARLAHI,Karmaiya,
2023,20,SINDHULI,Sindhuli Madhi,
2023,20,SINDHUPALCHOK,No station found in dataset,
2023,20,SIRAHA,Lahan,
2023,20,SOLUKHUMBU,No station found in dataset,
2023,20,SUNSARI,Tarahara,2.0
2023,20,SURKHET,Surkhet Airport (Birendranagar),
2023,20,SYANGJA,Syangja,
2023,20,TANAHU,Bandipur,
2023,20,TAPLEJUNG,Taplejung,
2023,20,TERHATHUM,Terhathum,
2023,20,UDAYAPUR,Udayapur Gadhi,
2023,20,WEST,No station found in dataset,
2023,20,WEST,No station found in dataset,1.0
2023,20,,No station found in dataset,
2023,21,ACHHAM,Mangalsen,3.0
2023,21,ARGHAKHANCHI,No station found in dataset,4.0
2023,21,BAGLUNG,Baglung,
2023,21,BAITADI,Patan new,
2023,21,BAJHANG,Chainpur Bajhang new aws,1.0
2023,21,BAJURA,Bajura (Martadi),
2023,21,BANKE,Khajura (Nepalganj),
2023,21,BARA,Simara Airport,
2023,21,BARDIYA,Gulariya,
2023,21,BHAKTAPUR,Bhaktapur,
2023,21,BHOJPUR,No station found in dataset,
2023,21,CHITAWAN,No station found in dataset,
2023,21,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2023,21,DAILEKH,Dailekh,
2023,21,DANG,Ghorai (Dang),1.0
2023,21,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",3.0
2023,21,DHADING,"Dhunibesi, Dhunibesi_delete",2.0
2023,21,DHANKUTA,No station found in dataset,
2023,21,DHANUSA,No station found in dataset,
2023,21,DOLAKHA,Charikot,
2023,21,DOLPA,Dunai,
2023,21,DOTI,Dipayal (Doti),1.0
2023,21,EAST,No station found in dataset,
2023,21,EAST,No station found in dataset,
2023,21,GORKHA,No station found in dataset,
2023,21,GULMI,Tamghas,
2023,21,HUMLA,"Simikot, Simikot Airport",
2023,21,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2023,21,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2023,21,JHAPA,Gaida (Kankai),
2023,21,JUMLA,Jumla,
2023,21,KAILALI,Tikapur,
2023,21,KALIKOT,"Manma, Manma_AWS",
2023,21,KANCHANPUR,Mahendra Nagar,
2023,21,KAPILBASTU,No station found in dataset,
2023,21,KASKI,Pokhara Airport,1.0
2023,21,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",1.0
2023,21,KAVREPALANCHOK,No station found in dataset,
2023,21,KHOTANG,Diktel,
2023,21,LALITPUR,Khumaltar,1.0
2023,21,LAMJUNG,Khudi Bazar,2.0
2023,21,MAHOTTARI,Jalesor,
2023,21,MAKWANPUR,Hetauda N.F.I.,1.0
2023,21,MANANG,Manang Bhot,
2023,21,MORANG,Biratnagar Airport,
2023,21,MUGU,Gamadi Shree Nagar,
2023,21,MUSTANG,"Jomsom, Jomsom TPB",
2023,21,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",1.0
2023,21,NUWAKOT,Nuwakot,
2023,21,OKHALDHUNGA,Okhaldhunga,
2023,21,PALPA,Tansen,2.0
2023,21,PANCHTHAR,Phidim (Panchther),
2023,21,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2023,21,PARSA,Birganj,
2023,21,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2023,21,RAMECHHAP,Manthali,
2023,21,RASUWA,Dhunche,
2023,21,ROLPA,"Libang Gaun, Liwang",
2023,21,RUPANDEHI,Bhairahawa Airport,1.0
2023,21,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",1.0
2023,21,SANKHUWASABHA,Num,2.0
2023,21,SAPTARI,Rajbiraj,
2023,21,SARLAHI,Karmaiya,
2023,21,SINDHULI,Sindhuli Madhi,
2023,21,SINDHUPALCHOK,No station found in dataset,
2023,21,SIRAHA,Lahan,
2023,21,SOLUKHUMBU,No station found in dataset,
2023,21,SUNSARI,Tarahara,16.0
2023,21,SURKHET,Surkhet Airport (Birendranagar),
2023,21,SYANGJA,Syangja,
2023,21,TANAHU,Bandipur,
2023,21,TAPLEJUNG,Taplejung,
2023,21,TERHATHUM,Terhathum,
2023,21,UDAYAPUR,Udayapur Gadhi,
2023,21,WEST,No station found in dataset,
2023,21,WEST,No station found in dataset,
2023,21,,No station found in dataset,
2023,22,ACHHAM,Mangalsen,
2023,22,ARGHAKHANCHI,No station found in dataset,1.0
2023,22,BAGLUNG,Baglung,
2023,22,BAITADI,Patan new,
2023,22,BAJHANG,Chainpur Bajhang new aws,
2023,22,BAJURA,Bajura (Martadi),
2023,22,BANKE,Khajura (Nepalganj),
2023,22,BARA,Simara Airport,
2023,22,BARDIYA,Gulariya,
2023,22,BHAKTAPUR,Bhaktapur,
2023,22,BHOJPUR,No station found in dataset,
2023,22,CHITAWAN,No station found in dataset,
2023,22,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2023,22,DAILEKH,Dailekh,
2023,22,DANG,Ghorai (Dang),
2023,22,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",3.0
2023,22,DHADING,"Dhunibesi, Dhunibesi_delete",4.0
2023,22,DHANKUTA,No station found in dataset,
2023,22,DHANUSA,No station found in dataset,1.0
2023,22,DOLAKHA,Charikot,
2023,22,DOLPA,Dunai,
2023,22,DOTI,Dipayal (Doti),1.0
2023,22,EAST,No station found in dataset,
2023,22,EAST,No station found in dataset,
2023,22,GORKHA,No station found in dataset,
2023,22,GULMI,Tamghas,
2023,22,HUMLA,"Simikot, Simikot Airport",
2023,22,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2023,22,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2023,22,JHAPA,Gaida (Kankai),1.0
2023,22,JUMLA,Jumla,
2023,22,KAILALI,Tikapur,1.0
2023,22,KALIKOT,"Manma, Manma_AWS",
2023,22,KANCHANPUR,Mahendra Nagar,
2023,22,KAPILBASTU,No station found in dataset,
2023,22,KASKI,Pokhara Airport,2.0
2023,22,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",3.0
2023,22,KAVREPALANCHOK,No station found in dataset,
2023,22,KHOTANG,Diktel,
2023,22,LALITPUR,Khumaltar,
2023,22,LAMJUNG,Khudi Bazar,6.0
2023,22,MAHOTTARI,Jalesor,
2023,22,MAKWANPUR,Hetauda N.F.I.,
2023,22,MANANG,Manang Bhot,
2023,22,MORANG,Biratnagar Airport,1.0
2023,22,MUGU,Gamadi Shree Nagar,
2023,22,MUSTANG,"Jomsom, Jomsom TPB",
2023,22,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2023,22,NUWAKOT,Nuwakot,2.0
2023,22,OKHALDHUNGA,Okhaldhunga,
2023,22,PALPA,Tansen,
2023,22,PANCHTHAR,Phidim (Panchther),
2023,22,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2023,22,PARSA,Birganj,
2023,22,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2023,22,RAMECHHAP,Manthali,
2023,22,RASUWA,Dhunche,
2023,22,ROLPA,"Libang Gaun, Liwang",
2023,22,RUPANDEHI,Bhairahawa Airport,
2023,22,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2023,22,SANKHUWASABHA,Num,12.0
2023,22,SAPTARI,Rajbiraj,
2023,22,SARLAHI,Karmaiya,
2023,22,SINDHULI,Sindhuli Madhi,
2023,22,SINDHUPALCHOK,No station found in dataset,
2023,22,SIRAHA,Lahan,
2023,22,SOLUKHUMBU,No station found in dataset,
2023,22,SUNSARI,Tarahara,16.0
2023,22,SURKHET,Surkhet Airport (Birendranagar),
2023,22,SYANGJA,Syangja,
2023,22,TANAHU,Bandipur,1.0
2023,22,TAPLEJUNG,Taplejung,
2023,22,TERHATHUM,Terhathum,
2023,22,UDAYAPUR,Udayapur Gadhi,
2023,22,WEST,No station found in dataset,
2023,22,WEST,No station found in dataset,
2023,22,,No station found in dataset,
2023,23,ACHHAM,Mangalsen,3.0
2023,23,ARGHAKHANCHI,No station found in dataset,1.0
2023,23,BAGLUNG,Baglung,
2023,23,BAITADI,Patan new,
2023,23,BAJHANG,Chainpur Bajhang new aws,1.0
2023,23,BAJURA,Bajura (Martadi),
2023,23,BANKE,Khajura (Nepalganj),
2023,23,BARA,Simara Airport,
2023,23,BARDIYA,Gulariya,
2023,23,BHAKTAPUR,Bhaktapur,
2023,23,BHOJPUR,No station found in dataset,
2023,23,CHITAWAN,No station found in dataset,1.0
2023,23,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2023,23,DAILEKH,Dailekh,
2023,23,DANG,Ghorai (Dang),4.0
2023,23,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",1.0
2023,23,DHADING,"Dhunibesi, Dhunibesi_delete",1.0
2023,23,DHANKUTA,No station found in dataset,
2023,23,DHANUSA,No station found in dataset,
2023,23,DOLAKHA,Charikot,
2023,23,DOLPA,Dunai,
2023,23,DOTI,Dipayal (Doti),
2023,23,EAST,No station found in dataset,1.0
2023,23,EAST,No station found in dataset,
2023,23,GORKHA,No station found in dataset,
2023,23,GULMI,Tamghas,
2023,23,HUMLA,"Simikot, Simikot Airport",
2023,23,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2023,23,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2023,23,JHAPA,Gaida (Kankai),
2023,23,JUMLA,Jumla,
2023,23,KAILALI,Tikapur,
2023,23,KALIKOT,"Manma, Manma_AWS",
2023,23,KANCHANPUR,Mahendra Nagar,
2023,23,KAPILBASTU,No station found in dataset,
2023,23,KASKI,Pokhara Airport,
2023,23,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",1.0
2023,23,KAVREPALANCHOK,No station found in dataset,
2023,23,KHOTANG,Diktel,
2023,23,LALITPUR,Khumaltar,1.0
2023,23,LAMJUNG,Khudi Bazar,1.0
2023,23,MAHOTTARI,Jalesor,
2023,23,MAKWANPUR,Hetauda N.F.I.,2.0
2023,23,MANANG,Manang Bhot,
2023,23,MORANG,Biratnagar Airport,
2023,23,MUGU,Gamadi Shree Nagar,
2023,23,MUSTANG,"Jomsom, Jomsom TPB",
2023,23,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2023,23,NUWAKOT,Nuwakot,
2023,23,OKHALDHUNGA,Okhaldhunga,
2023,23,PALPA,Tansen,1.0
2023,23,PANCHTHAR,Phidim (Panchther),
2023,23,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2023,23,PARSA,Birganj,
2023,23,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2023,23,RAMECHHAP,Manthali,
2023,23,RASUWA,Dhunche,
2023,23,ROLPA,"Libang Gaun, Liwang",
2023,23,RUPANDEHI,Bhairahawa Airport,3.0
2023,23,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2023,23,SANKHUWASABHA,Num,8.0
2023,23,SAPTARI,Rajbiraj,
2023,23,SARLAHI,Karmaiya,
2023,23,SINDHULI,Sindhuli Madhi,
2023,23,SINDHUPALCHOK,No station found in dataset,
2023,23,SIRAHA,Lahan,
2023,23,SOLUKHUMBU,No station found in dataset,
2023,23,SUNSARI,Tarahara,64.0
2023,23,SURKHET,Surkhet Airport (Birendranagar),
2023,23,SYANGJA,Syangja,
2023,23,TANAHU,Bandipur,
2023,23,TAPLEJUNG,Taplejung,
2023,23,TERHATHUM,Terhathum,
2023,23,UDAYAPUR,Udayapur Gadhi,
2023,23,WEST,No station found in dataset,
2023,23,WEST,No station found in dataset,
2023,23,,No station found in dataset,
2023,24,ACHHAM,Mangalsen,
2023,24,ARGHAKHANCHI,No station found in dataset,
2023,24,BAGLUNG,Baglung,
2023,24,BAITADI,Patan new,
2023,24,BAJHANG,Chainpur Bajhang new aws,1.0
2023,24,BAJURA,Bajura (Martadi),
2023,24,BANKE,Khajura (Nepalganj),6.0
2023,24,BARA,Simara Airport,
2023,24,BARDIYA,Gulariya,
2023,24,BHAKTAPUR,Bhaktapur,
2023,24,BHOJPUR,No station found in dataset,
2023,24,CHITAWAN,No station found in dataset,1.0
2023,24,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2023,24,DAILEKH,Dailekh,1.0
2023,24,DANG,Ghorai (Dang),
2023,24,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",2.0
2023,24,DHADING,"Dhunibesi, Dhunibesi_delete",6.0
2023,24,DHANKUTA,No station found in dataset,
2023,24,DHANUSA,No station found in dataset,
2023,24,DOLAKHA,Charikot,
2023,24,DOLPA,Dunai,1.0
2023,24,DOTI,Dipayal (Doti),
2023,24,EAST,No station found in dataset,
2023,24,EAST,No station found in dataset,
2023,24,GORKHA,No station found in dataset,
2023,24,GULMI,Tamghas,
2023,24,HUMLA,"Simikot, Simikot Airport",
2023,24,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2023,24,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2023,24,JHAPA,Gaida (Kankai),
2023,24,JUMLA,Jumla,
2023,24,KAILALI,Tikapur,1.0
2023,24,KALIKOT,"Manma, Manma_AWS",
2023,24,KANCHANPUR,Mahendra Nagar,1.0
2023,24,KAPILBASTU,No station found in dataset,
2023,24,KASKI,Pokhara Airport,2.0
2023,24,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",2.0
2023,24,KAVREPALANCHOK,No station found in dataset,1.0
2023,24,KHOTANG,Diktel,
2023,24,LALITPUR,Khumaltar,
2023,24,LAMJUNG,Khudi Bazar,
2023,24,MAHOTTARI,Jalesor,
2023,24,MAKWANPUR,Hetauda N.F.I.,
2023,24,MANANG,Manang Bhot,
2023,24,MORANG,Biratnagar Airport,
2023,24,MUGU,Gamadi Shree Nagar,
2023,24,MUSTANG,"Jomsom, Jomsom TPB",
2023,24,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",
2023,24,NUWAKOT,Nuwakot,2.0
2023,24,OKHALDHUNGA,Okhaldhunga,
2023,24,PALPA,Tansen,1.0
2023,24,PANCHTHAR,Phidim (Panchther),
2023,24,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2023,24,PARSA,Birganj,
2023,24,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2023,24,RAMECHHAP,Manthali,
2023,24,RASUWA,Dhunche,
2023,24,ROLPA,"Libang Gaun, Liwang",
2023,24,RUPANDEHI,Bhairahawa Airport,
2023,24,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2023,24,SANKHUWASABHA,Num,7.0
2023,24,SAPTARI,Rajbiraj,
2023,24,SARLAHI,Karmaiya,
2023,24,SINDHULI,Sindhuli Madhi,
2023,24,SINDHUPALCHOK,No station found in dataset,
2023,24,SIRAHA,Lahan,
2023,24,SOLUKHUMBU,No station found in dataset,
2023,24,SUNSARI,Tarahara,136.0
2023,24,SURKHET,Surkhet Airport (Birendranagar),
2023,24,SYANGJA,Syangja,
2023,24,TANAHU,Bandipur,
2023,24,TAPLEJUNG,Taplejung,
2023,24,TERHATHUM,Terhathum,
2023,24,UDAYAPUR,Udayapur Gadhi,
2023,24,WEST,No station found in dataset,
2023,24,WEST,No station found in dataset,
2023,24,,No station found in dataset,
2023,25,ACHHAM,Mangalsen,2.0
2023,25,ARGHAKHANCHI,No station found in dataset,
2023,25,BAGLUNG,Baglung,
2023,25,BAITADI,Patan new,
2023,25,BAJHANG,Chainpur Bajhang new aws,2.0
2023,25,BAJURA,Bajura (Martadi),
2023,25,BANKE,Khajura (Nepalganj),2.0
2023,25,BARA,Simara Airport,
2023,25,BARDIYA,Gulariya,
2023,25,BHAKTAPUR,Bhaktapur,2.0
2023,25,BHOJPUR,No station found in dataset,1.0
2023,25,CHITAWAN,No station found in dataset,2.0
2023,25,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",2.0
2023,25,DAILEKH,Dailekh,
2023,25,DANG,Ghorai (Dang),1.0
2023,25,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2023,25,DHADING,"Dhunibesi, Dhunibesi_delete",35.0
2023,25,DHANKUTA,No station found in dataset,
2023,25,DHANUSA,No station found in dataset,
2023,25,DOLAKHA,Charikot,
2023,25,DOLPA,Dunai,
2023,25,DOTI,Dipayal (Doti),
2023,25,EAST,No station found in dataset,
2023,25,EAST,No station found in dataset,
2023,25,GORKHA,No station found in dataset,
2023,25,GULMI,Tamghas,
2023,25,HUMLA,"Simikot, Simikot Airport",
2023,25,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2023,25,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2023,25,JHAPA,Gaida (Kankai),
2023,25,JUMLA,Jumla,
2023,25,KAILALI,Tikapur,2.0
2023,25,KALIKOT,"Manma, Manma_AWS",
2023,25,KANCHANPUR,Mahendra Nagar,2.0
2023,25,KAPILBASTU,No station found in dataset,
2023,25,KASKI,Pokhara Airport,7.0
2023,25,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",4.0
2023,25,KAVREPALANCHOK,No station found in dataset,
2023,25,KHOTANG,Diktel,
2023,25,LALITPUR,Khumaltar,
2023,25,LAMJUNG,Khudi Bazar,
2023,25,MAHOTTARI,Jalesor,
2023,25,MAKWANPUR,Hetauda N.F.I.,
2023,25,MANANG,Manang Bhot,
2023,25,MORANG,Biratnagar Airport,4.0
2023,25,MUGU,Gamadi Shree Nagar,
2023,25,MUSTANG,"Jomsom, Jomsom TPB",
2023,25,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",1.0
2023,25,NUWAKOT,Nuwakot,7.0
2023,25,OKHALDHUNGA,Okhaldhunga,
2023,25,PALPA,Tansen,6.0
2023,25,PANCHTHAR,Phidim (Panchther),
2023,25,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2023,25,PARSA,Birganj,
2023,25,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2023,25,RAMECHHAP,Manthali,
2023,25,RASUWA,Dhunche,
2023,25,ROLPA,"Libang Gaun, Liwang",
2023,25,RUPANDEHI,Bhairahawa Airport,2.0
2023,25,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2023,25,SANKHUWASABHA,Num,6.0
2023,25,SAPTARI,Rajbiraj,
2023,25,SARLAHI,Karmaiya,
2023,25,SINDHULI,Sindhuli Madhi,1.0
2023,25,SINDHUPALCHOK,No station found in dataset,
2023,25,SIRAHA,Lahan,
2023,25,SOLUKHUMBU,No station found in dataset,
2023,25,SUNSARI,Tarahara,238.0
2023,25,SURKHET,Surkhet Airport (Birendranagar),
2023,25,SYANGJA,Syangja,
2023,25,TANAHU,Bandipur,1.0
2023,25,TAPLEJUNG,Taplejung,
2023,25,TERHATHUM,Terhathum,2.0
2023,25,UDAYAPUR,Udayapur Gadhi,
2023,25,WEST,No station found in dataset,
2023,25,WEST,No station found in dataset,
2023,25,,No station found in dataset,
2023,26,ACHHAM,Mangalsen,1.0
2023,26,ARGHAKHANCHI,No station found in dataset,
2023,26,BAGLUNG,Baglung,
2023,26,BAITADI,Patan new,
2023,26,BAJHANG,Chainpur Bajhang new aws,
2023,26,BAJURA,Bajura (Martadi),
2023,26,BANKE,Khajura (Nepalganj),
2023,26,BARA,Simara Airport,
2023,26,BARDIYA,Gulariya,
2023,26,BHAKTAPUR,Bhaktapur,
2023,26,BHOJPUR,No station found in dataset,
2023,26,CHITAWAN,No station found in dataset,1.0
2023,26,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2023,26,DAILEKH,Dailekh,
2023,26,DANG,Ghorai (Dang),
2023,26,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",1.0
2023,26,DHADING,"Dhunibesi, Dhunibesi_delete",39.0
2023,26,DHANKUTA,No station found in dataset,1.0
2023,26,DHANUSA,No station found in dataset,
2023,26,DOLAKHA,Charikot,
2023,26,DOLPA,Dunai,
2023,26,DOTI,Dipayal (Doti),
2023,26,EAST,No station found in dataset,2.0
2023,26,EAST,No station found in dataset,
2023,26,GORKHA,No station found in dataset,1.0
2023,26,GULMI,Tamghas,
2023,26,HUMLA,"Simikot, Simikot Airport",
2023,26,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",
2023,26,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2023,26,JHAPA,Gaida (Kankai),1.0
2023,26,JUMLA,Jumla,
2023,26,KAILALI,Tikapur,
2023,26,KALIKOT,"Manma, Manma_AWS",
2023,26,KANCHANPUR,Mahendra Nagar,2.0
2023,26,KAPILBASTU,No station found in dataset,
2023,26,KASKI,Pokhara Airport,18.0
2023,26,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",3.0
2023,26,KAVREPALANCHOK,No station found in dataset,1.0
2023,26,KHOTANG,Diktel,
2023,26,LALITPUR,Khumaltar,1.0
2023,26,LAMJUNG,Khudi Bazar,
2023,26,MAHOTTARI,Jalesor,
2023,26,MAKWANPUR,Hetauda N.F.I.,
2023,26,MANANG,Manang Bhot,
2023,26,MORANG,Biratnagar Airport,3.0
2023,26,MUGU,Gamadi Shree Nagar,
2023,26,MUSTANG,"Jomsom, Jomsom TPB",
2023,26,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",3.0
2023,26,NUWAKOT,Nuwakot,4.0
2023,26,OKHALDHUNGA,Okhaldhunga,
2023,26,PALPA,Tansen,2.0
2023,26,PANCHTHAR,Phidim (Panchther),
2023,26,PARBAT,"Kali Gandaki at Modi Beni, Kushma",
2023,26,PARSA,Birganj,
2023,26,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2023,26,RAMECHHAP,Manthali,
2023,26,RASUWA,Dhunche,
2023,26,ROLPA,"Libang Gaun, Liwang",
2023,26,RUPANDEHI,Bhairahawa Airport,2.0
2023,26,SALYAN,"Salyan Bazaar_AWS, Salyan Bazar",
2023,26,SANKHUWASABHA,Num,
2023,26,SAPTARI,Rajbiraj,
2023,26,SARLAHI,Karmaiya,
2023,26,SINDHULI,Sindhuli Madhi,
2023,26,SINDHUPALCHOK,No station found in dataset,
2023,26,SIRAHA,Lahan,
2023,26,SOLUKHUMBU,No station found in dataset,
2023,26,SUNSARI,Tarahara,134.0
2023,26,SURKHET,Surkhet Airport (Birendranagar),
2023,26,SYANGJA,Syangja,
2023,26,TANAHU,Bandipur,2.0
2023,26,TAPLEJUNG,Taplejung,
2023,26,TERHATHUM,Terhathum,
2023,26,UDAYAPUR,Udayapur Gadhi,
2023,26,WEST,No station found in dataset,
2023,26,WEST,No station found in dataset,
2023,26,,No station found in dataset,
2023,27,ACHHAM,Mangalsen,1.0
2023,27,ARGHAKHANCHI,No station found in dataset,3.0
2023,27,BAGLUNG,Baglung,
2023,27,BAITADI,Patan new,
2023,27,BAJHANG,Chainpur Bajhang new aws,
2023,27,BAJURA,Bajura (Martadi),
2023,27,BANKE,Khajura (Nepalganj),1.0
2023,27,BARA,Simara Airport,
2023,27,BARDIYA,Gulariya,
2023,27,BHAKTAPUR,Bhaktapur,
2023,27,BHOJPUR,No station found in dataset,
2023,27,CHITAWAN,No station found in dataset,
2023,27,DADELDHURA,"Dadeldhura, Dadeldhura_AWS",
2023,27,DAILEKH,Dailekh,1.0
2023,27,DANG,Ghorai (Dang),1.0
2023,27,DARCHULA,"Darchula New, Mahakali at Darchula (Dattu)",
2023,27,DHADING,"Dhunibesi, Dhunibesi_delete",48.0
2023,27,DHANKUTA,No station found in dataset,2.0
2023,27,DHANUSA,No station found in dataset,2.0
2023,27,DOLAKHA,Charikot,
2023,27,DOLPA,Dunai,
2023,27,DOTI,Dipayal (Doti),
2023,27,EAST,No station found in dataset,
2023,27,EAST,No station found in dataset,
2023,27,GORKHA,No station found in dataset,1.0
2023,27,GULMI,Tamghas,
2023,27,HUMLA,"Simikot, Simikot Airport",
2023,27,ILAM,"Ilam Tea Estate, Ilam Tea State_AWS",2.0
2023,27,JAJARKOT,"Jajarkot, Jajarkot_AWS",
2023,27,JHAPA,Gaida (Kankai),2.0
2023,27,JUMLA,Jumla,
2023,27,KAILALI,Tikapur,3.0
2023,27,KALIKOT,"Manma, Manma_AWS",
2023,27,KANCHANPUR,Mahendra Nagar,5.0
2023,27,KAPILBASTU,No station found in dataset,
2023,27,KASKI,Pokhara Airport,28.0
2023,27,KATHMANDU,"Bagmati River at Sundarijal, Bagmati River at Sundarijal Bridge, Kathmandu Airport",7.0
2023,27,KAVREPALANCHOK,No station found in dataset,
2023,27,KHOTANG,Diktel,
2023,27,LALITPUR,Khumaltar,2.0
2023,27,LAMJUNG,Khudi Bazar,2.0
2023,27,MAHOTTARI,Jalesor,
2023,27,MAKWANPUR,Hetauda N.F.I.,
2023,27,MANANG,Manang Bhot,
2023,27,MORANG,Biratnagar Airport,3.0
2023,27,MUGU,Gamadi Shree Nagar,
2023,27,MUSTANG,"Jomsom, Jomsom TPB",
2023,27,MYAGDI,"Gurja Khani, Raughat Khola at Raughat",2.0
2023,27,NUWAKOT,Nuwakot,6.0
2023,27,OKHALDHUNGA,Okhaldhunga,1.0
2023,27,PALPA,Tansen,1.0
2023,27,PANCHTHAR,Phidim (Panchther),
2023,27,PARBAT,"Kali Gandaki at Modi Beni, Kushma",1.0
2023,27,PARSA,Birganj,1.0
2023,27,PYUTHAN,"Bijuwar Tar, Bijuwatar",
2023,27,RAMECHHAP,Manthali,
2023,27,RASUWA,Dhunche,
2023,27,ROLPA,"Libang Gaun, Liwang",
2023,27,RUPANDEHI,Bhairahawa Airport,1.0
